Mode,Month,Origin Country,Origin Latitude,Origin Longitude,State,Load Port,Port Latitude,Port Longitude,Species,End Use,Destination Country,Destination Latitude,Destination Longitude,Quantity,Year,Date
Sea,Feb,Australia,-25.274398,133.775136,QLD,Townsville,-19.258965,146.816956,Cattle,Feeder,Indonesia,-0.789275,113.921327,5980,2018,01/02/2018
Sea,Feb,Australia,-25.274398,133.775136,QLD,Townsville,-19.258965,146.816956,Cattle,Feeder,Indonesia,-0.789275,113.921327,500,2018,01/02/2018
Sea,Feb,Australia,-25.274398,133.775136,NT,Darwin,-12.462827,130.841782,Cattle,Feeder,Indonesia,-0.789275,113.921327,3247,2018,01/02/2018
Sea,Feb,Australia,-25.274398,133.775136,WA,Fremantle,-32.056946,115.743889,Sheep,Slaughter,Turkey,38.963745,35.243322,49749,2018,01/02/2018
Sea,Feb,Australia,-25.274398,133.775136,WA,Fremantle,-32.056946,115.743889,Cattle,Feeder,Turkey,38.963745,35.243322,7769,2018,01/02/2018
Sea,Feb,Australia,-25.274398,133.775136,NT,Darwin,-12.462827,130.841782,Cattle,Feeder,Indonesia,-0.789275,113.921327,715,2018,01/02/2018
Air,Feb,Australia,-25.274398,133.775136,NSW,Sydney,-33.865143,151.2099,Goats,Breeder,Indonesia,-0.789275,113.921327,50,2018,01/02/2018
Sea,Feb,Australia,-25.274398,133.775136,QLD,Townsville,-19.258965,146.816956,Cattle,Feeder,Indonesia,-0.789275,113.921327,3550,2018,01/02/2018
Air,Feb,Australia,-25.274398,133.775136,NSW,Sydney,-33.865143,151.2099,Cattle,Breeder,Indonesia,-0.789275,113.921327,354,2018,01/02/2018
Sea,Feb,Australia,-25.274398,133.775136,QLD,Townsville,-19.258965,146.816956,Cattle,Feeder,Indonesia,-0.789275,113.921327,200,2018,01/02/2018
Air,Feb,Australia,-25.274398,133.775136,NSW,Sydney,-33.865143,151.2099,Sheep,Slaughter,Malaysia,4.210484,101.975766,516,2018,01/02/2018
Sea,Feb,Australia,-25.274398,133.775136,WA,Fremantle,-32.056946,115.743889,Cattle,Slaughter,Malaysia,4.210484,101.975766,1393,2018,01/02/2018
Sea,Feb,Australia,-25.274398,133.775136,WA,Fremantle,-32.056946,115.743889,Sheep,Slaughter,Malaysia,4.210484,101.975766,4500,2018,01/02/2018
Air,Feb,Australia,-25.274398,133.775136,NSW,Sydney,-33.865143,151.2099,Sheep,Breeder,Indonesia,-0.789275,113.921327,37,2018,01/02/2018
Air,Feb,Australia,-25.274398,133.775136,NSW,Sydney,-33.865143,151.2099,Goats,Breeder,Indonesia,-0.789275,113.921327,32,2018,01/02/2018
Sea,Feb,Australia,-25.274398,133.775136,WA,Fremantle,-32.056946,115.743889,Cattle,Slaughter,Vietnam,14.058324,108.277199,2761,2018,01/02/2018
Air,Feb,Australia,-25.274398,133.775136,SA,Adelaide,-34.92123,138.599503,Sheep,Slaughter,Malaysia,4.210484,101.975766,1539,2018,01/02/2018
Air,Feb,Australia,-25.274398,133.775136,SA,Adelaide,-34.92123,138.599503,Goats,Slaughter,Malaysia,4.210484,101.975766,346,2018,01/02/2018
Air,Feb,Australia,-25.274398,133.775136,SA,Adelaide,-34.92123,138.599503,Cattle,Breeder,Malaysia,4.210484,101.975766,24,2018,01/02/2018
Air,Feb,Australia,-25.274398,133.775136,SA,Adelaide,-34.92123,138.599503,Cattle,Slaughter,Malaysia,4.210484,101.975766,55,2018,01/02/2018
Air,Feb,Australia,-25.274398,133.775136,SA,Adelaide,-34.92123,138.599503,Alpacas,Breeder,Malaysia,4.210484,101.975766,18,2018,01/02/2018
Sea,Feb,Australia,-25.274398,133.775136,NT,Darwin,-12.462827,130.841782,Cattle,Feeder,Indonesia,-0.789275,113.921327,3365,2018,01/02/2018
Sea,Feb,Australia,-25.274398,133.775136,QLD,Townsville,-19.258965,146.816956,Cattle,Productive,Indonesia,-0.789275,113.921327,294,2018,01/02/2018
Sea,Feb,Australia,-25.274398,133.775136,QLD,Townsville,-19.258965,146.816956,Cattle,Feeder,Indonesia,-0.789275,113.921327,1938,2018,01/02/2018
Sea,Feb,Australia,-25.274398,133.775136,QLD,Townsville,-19.258965,146.816956,Cattle,Feeder,Indonesia,-0.789275,113.921327,997,2018,01/02/2018
Sea,Feb,Australia,-25.274398,133.775136,NT,Darwin,-12.462827,130.841782,Cattle,Slaughter,Brunei Darussalam,4.535277,114.727669,896,2018,01/02/2018
Air,Feb,Australia,-25.274398,133.775136,NSW,Sydney,-33.865143,151.2099,Goats,Breeder,Indonesia,-0.789275,113.921327,31,2018,01/02/2018
Sea,Feb,Australia,-25.274398,133.775136,QLD,Townsville,-19.258965,146.816956,Cattle,Slaughter,Vietnam,14.058324,108.277199,2410,2018,01/02/2018
Sea,Feb,Australia,-25.274398,133.775136,VIC,Portland,-38.35261,141.60574,Cattle,Breeder,Pakistan,30.375321,69.345116,1530,2018,01/02/2018
Sea,Feb,Australia,-25.274398,133.775136,VIC,Portland,-38.35261,141.60574,Cattle,Breeder,United Arab Emirates,23.424076,53.847818,800,2018,01/02/2018
Sea,Feb,Australia,-25.274398,133.775136,NT,Darwin,-12.462827,130.841782,Buffalo,Feeder,Indonesia,-0.789275,113.921327,173,2018,01/02/2018
Sea,Feb,Australia,-25.274398,133.775136,NT,Darwin,-12.462827,130.841782,Cattle,Feeder,Indonesia,-0.789275,113.921327,2781,2018,01/02/2018
Sea,Feb,Australia,-25.274398,133.775136,VIC,Portland,-38.35261,141.60574,Cattle,Breeder,Pakistan,30.375321,69.345116,739,2018,01/02/2018
Sea,Feb,Australia,-25.274398,133.775136,NT,Darwin,-12.462827,130.841782,Cattle,Feeder,Indonesia,-0.789275,113.921327,2828,2018,01/02/2018
Sea,Feb,Australia,-25.274398,133.775136,WA,Fremantle,-32.056946,115.743889,Cattle,Slaughter,Vietnam,14.058324,108.277199,1338,2018,01/02/2018
Sea,Feb,Australia,-25.274398,133.775136,WA,Fremantle,-32.056946,115.743889,Cattle,Slaughter,Kuwait,29.31166,47.481766,72,2018,01/02/2018
Sea,Feb,Australia,-25.274398,133.775136,WA,Fremantle,-32.056946,115.743889,Sheep,Slaughter,Qatar,25.354826,51.183884,35000,2018,01/02/2018
Sea,Feb,Australia,-25.274398,133.775136,WA,Fremantle,-32.056946,115.743889,Sheep,Slaughter,Oman,21.512583,55.923255,4000,2018,01/02/2018
Sea,Feb,Australia,-25.274398,133.775136,WA,Fremantle,-32.056946,115.743889,Sheep,Slaughter,Kuwait,29.31166,47.481766,35863,2018,01/02/2018
Sea,Feb,Australia,-25.274398,133.775136,QLD,Townsville,-19.258965,146.816956,Cattle,Feeder,Indonesia,-0.789275,113.921327,3059,2018,01/02/2018
Sea,Feb,Australia,-25.274398,133.775136,QLD,Townsville,-19.258965,146.816956,Cattle,Feeder,Vietnam,14.058324,108.277199,2714,2018,01/02/2018
Sea,Feb,Australia,-25.274398,133.775136,QLD,Townsville,-19.258965,146.816956,Cattle,Slaughter,Vietnam,14.058324,108.277199,2343,2018,01/02/2018
Sea,Feb,Australia,-25.274398,133.775136,WA,Fremantle,-32.056946,115.743889,Cattle,Breeder,Pakistan,30.375321,69.345116,658,2018,01/02/2018
Air,Feb,Australia,-25.274398,133.775136,VIC,Melbourne,-37.840935,144.946457,Cattle,Breeder,Taiwan,23.69781,120.960515,180,2018,01/02/2018
Air,Feb,Australia,-25.274398,133.775136,VIC,Melbourne,-37.840935,144.946457,Cattle,Breeder,Taiwan,23.69781,120.960515,167,2018,01/02/2018
Sea,Mar,Australia,-25.274398,133.775136,NT,Darwin,-12.462827,130.841782,Cattle,Feeder,Indonesia,-0.789275,113.921327,3485,2018,01/03/2018
Sea,Mar,Australia,-25.274398,133.775136,QLD,Townsville,-19.258965,146.816956,Cattle,Feeder,Indonesia,-0.789275,113.921327,5576,2018,01/03/2018
Sea,Mar,Australia,-25.274398,133.775136,NT,Darwin,-12.462827,130.841782,Cattle,Feeder,Indonesia,-0.789275,113.921327,2098,2018,01/03/2018
Air,Mar,Australia,-25.274398,133.775136,NSW,Sydney,-33.865143,151.2099,Cattle,Breeder,Malaysia,4.210484,101.975766,35,2018,01/03/2018
Sea,Mar,Australia,-25.274398,133.775136,WA,Fremantle,-32.056946,115.743889,Sheep,Feeder,Israel,31.046051,34.851612,9683,2018,01/03/2018
Sea,Mar,Australia,-25.274398,133.775136,WA,Fremantle,-32.056946,115.743889,Cattle,Feeder,Israel,31.046051,34.851612,4608,2018,01/03/2018
Sea,Mar,Australia,-25.274398,133.775136,VIC,Portland,-38.35261,141.60574,Cattle,Breeder,China,35.86166,104.195397,6286,2018,01/03/2018
Sea,Mar,Australia,-25.274398,133.775136,NT,Darwin,-12.462827,130.841782,Cattle,Feeder,Indonesia,-0.789275,113.921327,3926,2018,01/03/2018
Air,Mar,Australia,-25.274398,133.775136,NSW,Sydney,-33.865143,151.2099,Cattle,Breeder,Malaysia,4.210484,101.975766,48,2018,01/03/2018
Sea,Mar,Australia,-25.274398,133.775136,NT,Darwin,-12.462827,130.841782,Cattle,Feeder,Indonesia,-0.789275,113.921327,2812,2018,01/03/2018
Sea,Mar,Australia,-25.274398,133.775136,NT,Darwin,-12.462827,130.841782,Cattle,Feeder,Indonesia,-0.789275,113.921327,2727,2018,01/03/2018
Air,Mar,Australia,-25.274398,133.775136,NSW,Sydney,-33.865143,151.2099,Goats,Slaughter,Malaysia,4.210484,101.975766,456,2018,01/03/2018
Sea,Mar,Australia,-25.274398,133.775136,WA,Fremantle,-32.056946,115.743889,Cattle,Feeder,Indonesia,-0.789275,113.921327,3919,2018,01/03/2018
Air,Mar,Australia,-25.274398,133.775136,SA,Adelaide,-34.92123,138.599503,Sheep,Slaughter,Malaysia,4.210484,101.975766,309,2018,01/03/2018
Air,Mar,Australia,-25.274398,133.775136,SA,Adelaide,-34.92123,138.599503,Goats,Slaughter,Malaysia,4.210484,101.975766,1047,2018,01/03/2018
Sea,Mar,Australia,-25.274398,133.775136,QLD,Brisbane,-27.470125,153.021072,Cattle,Feeder,Japan,36.204824,138.252924,90,2018,01/03/2018
Sea,Mar,Australia,-25.274398,133.775136,QLD,Brisbane,-27.470125,153.021072,Cattle,Feeder,Japan,36.204824,138.252924,987,2018,01/03/2018
Sea,Mar,Australia,-25.274398,133.775136,QLD,Brisbane,-27.470125,153.021072,Cattle,Feeder,Japan,36.204824,138.252924,420,2018,01/03/2018
Sea,Mar,Australia,-25.274398,133.775136,NT,Darwin,-12.462827,130.841782,Cattle,Slaughter,Vietnam,14.058324,108.277199,2161,2018,01/03/2018
Air,Mar,Australia,-25.274398,133.775136,NSW,Sydney,-33.865143,151.2099,Sheep,Breeder,Uruguay,-32.522779,-55.765835,3,2018,01/03/2018
Air,Mar,Australia,-25.274398,133.775136,NSW,Sydney,-33.865143,151.2099,Cattle,Breeder,Malaysia,4.210484,101.975766,110,2018,01/03/2018
Sea,Mar,Australia,-25.274398,133.775136,NT,Darwin,-12.462827,130.841782,Buffalo,Slaughter,Vietnam,14.058324,108.277199,94,2018,01/03/2018
Sea,Mar,Australia,-25.274398,133.775136,NT,Darwin,-12.462827,130.841782,Cattle,Slaughter,Vietnam,14.058324,108.277199,2689,2018,01/03/2018
Sea,Mar,Australia,-25.274398,133.775136,WA,Fremantle,-32.056946,115.743889,Sheep,Slaughter,Kuwait,29.31166,47.481766,29428,2018,01/03/2018
Sea,Mar,Australia,-25.274398,133.775136,WA,Fremantle,-32.056946,115.743889,Sheep,Slaughter,United Arab Emirates,23.424076,53.847818,5500,2018,01/03/2018
Sea,Mar,Australia,-25.274398,133.775136,WA,Fremantle,-32.056946,115.743889,Sheep,Slaughter,Qatar,25.354826,51.183884,35000,2018,01/03/2018
Sea,Mar,Australia,-25.274398,133.775136,WA,Fremantle,-32.056946,115.743889,Cattle,Slaughter,Kuwait,29.31166,47.481766,72,2018,01/03/2018
Sea,Mar,Australia,-25.274398,133.775136,WA,Fremantle,-32.056946,115.743889,Cattle,Slaughter,United Arab Emirates,23.424076,53.847818,63,2018,01/03/2018
Sea,Mar,Australia,-25.274398,133.775136,WA,Fremantle,-32.056946,115.743889,Cattle,Slaughter,Qatar,25.354826,51.183884,208,2018,01/03/2018
Sea,Mar,Australia,-25.274398,133.775136,WA,Fremantle,-32.056946,115.743889,Cattle,Breeder,China,35.86166,104.195397,1786,2018,01/03/2018
Air,Mar,Australia,-25.274398,133.775136,VIC,Melbourne,-37.840935,144.946457,Goats,Slaughter,United Arab Emirates,23.424076,53.847818,840,2018,01/03/2018
Sea,Mar,Australia,-25.274398,133.775136,NT,Darwin,-12.462827,130.841782,Cattle,Feeder,Indonesia,-0.789275,113.921327,3234,2018,01/03/2018
Air,Mar,Australia,-25.274398,133.775136,NSW,Sydney,-33.865143,151.2099,Sheep,Slaughter,Malaysia,4.210484,101.975766,310,2018,01/03/2018
Sea,Mar,Australia,-25.274398,133.775136,NT,Darwin,-12.462827,130.841782,Cattle,Productive,Indonesia,-0.789275,113.921327,100,2018,01/03/2018
Sea,Mar,Australia,-25.274398,133.775136,NT,Darwin,-12.462827,130.841782,Cattle,Feeder,Indonesia,-0.789275,113.921327,1380,2018,01/03/2018
Sea,Mar,Australia,-25.274398,133.775136,SA,Port Adelaide,-34.846111,138.503052,Sheep,Slaughter,Kuwait,29.31166,47.481766,30637,2018,01/03/2018
Sea,Mar,Australia,-25.274398,133.775136,SA,Port Adelaide,-34.846111,138.503052,Sheep,Slaughter,United Arab Emirates,23.424076,53.847818,6663,2018,01/03/2018
Sea,Mar,Australia,-25.274398,133.775136,SA,Port Adelaide,-34.846111,138.503052,Sheep,Slaughter,Oman,21.512583,55.923255,4000,2018,01/03/2018
Sea,Mar,Australia,-25.274398,133.775136,SA,Port Adelaide,-34.846111,138.503052,Sheep,Slaughter,Qatar,25.354826,51.183884,19056,2018,01/03/2018
Sea,Mar,Australia,-25.274398,133.775136,SA,Port Adelaide,-34.846111,138.503052,Cattle,Slaughter,Kuwait,29.31166,47.481766,50,2018,01/03/2018
Sea,Mar,Australia,-25.274398,133.775136,SA,Port Adelaide,-34.846111,138.503052,Cattle,Slaughter,Qatar,25.354826,51.183884,179,2018,01/03/2018
Sea,Mar,Australia,-25.274398,133.775136,NT,Darwin,-12.462827,130.841782,Cattle,Productive,Indonesia,-0.789275,113.921327,355,2018,01/03/2018
Sea,Mar,Australia,-25.274398,133.775136,NT,Darwin,-12.462827,130.841782,Cattle,Feeder,Indonesia,-0.789275,113.921327,3292,2018,01/03/2018
Air,Mar,Australia,-25.274398,133.775136,VIC,Melbourne,-37.840935,144.946457,Cattle,Breeder,Taiwan,23.69781,120.960515,225,2018,01/03/2018
Sea,Mar,Australia,-25.274398,133.775136,VIC,Portland,-38.35261,141.60574,Cattle,Breeder,China,35.86166,104.195397,3942,2018,01/03/2018
Air,Mar,Australia,-25.274398,133.775136,WA,Perth,-31.953512,115.857048,Goats,Slaughter,Malaysia,4.210484,101.975766,119,2018,01/03/2018
Air,Mar,Australia,-25.274398,133.775136,WA,Perth,-31.953512,115.857048,Sheep,Slaughter,Malaysia,4.210484,101.975766,1163,2018,01/03/2018
Sea,Mar,Australia,-25.274398,133.775136,QLD,Townsville,-19.258965,146.816956,Cattle,Slaughter,Vietnam,14.058324,108.277199,2454,2018,01/03/2018
Sea,Mar,Australia,-25.274398,133.775136,NT,Darwin,-12.462827,130.841782,Buffalo,Feeder,Indonesia,-0.789275,113.921327,498,2018,01/03/2018
Sea,Mar,Australia,-25.274398,133.775136,NT,Darwin,-12.462827,130.841782,Cattle,Feeder,Indonesia,-0.789275,113.921327,1510,2018,01/03/2018
Air,Mar,Australia,-25.274398,133.775136,NSW,Sydney,-33.865143,151.2099,Goats,Breeder,Thailand,15.870032,100.992541,10,2018,01/03/2018
Sea,Mar,Australia,-25.274398,133.775136,QLD,Townsville,-19.258965,146.816956,Cattle,Slaughter,Vietnam,14.058324,108.277199,3864,2018,01/03/2018
Sea,Mar,Australia,-25.274398,133.775136,WA,Fremantle,-32.056946,115.743889,Cattle,Slaughter,China,35.86166,104.195397,1559,2018,01/03/2018
Sea,Mar,Australia,-25.274398,133.775136,QLD,Townsville,-19.258965,146.816956,Cattle,Slaughter,Vietnam,14.058324,108.277199,2152,2018,01/03/2018
Sea,Mar,Australia,-25.274398,133.775136,WA,Fremantle,-32.056946,115.743889,Sheep,Slaughter,Qatar,25.354826,51.183884,15944,2018,01/03/2018
Sea,Mar,Australia,-25.274398,133.775136,WA,Fremantle,-32.056946,115.743889,Sheep,Slaughter,Oman,21.512583,55.923255,2000,2018,01/03/2018
Sea,Mar,Australia,-25.274398,133.775136,WA,Fremantle,-32.056946,115.743889,Sheep,Slaughter,United Arab Emirates,23.424076,53.847818,3837,2018,01/03/2018
Sea,Mar,Australia,-25.274398,133.775136,WA,Fremantle,-32.056946,115.743889,Sheep,Slaughter,Kuwait,29.31166,47.481766,498,2018,01/03/2018
Air,Mar,Australia,-25.274398,133.775136,WA,Perth,-31.953512,115.857048,Cattle,Breeder,Japan,36.204824,138.252924,293,2018,01/03/2018
Sea,Mar,Australia,-25.274398,133.775136,VIC,Portland,-38.35261,141.60574,Cattle,Slaughter,China,35.86166,104.195397,2398,2018,01/03/2018
Sea,Mar,Australia,-25.274398,133.775136,NT,Darwin,-12.462827,130.841782,Buffalo,Slaughter,Malaysia,4.210484,101.975766,150,2018,01/03/2018
Sea,Mar,Australia,-25.274398,133.775136,NT,Darwin,-12.462827,130.841782,Cattle,Slaughter,Malaysia,4.210484,101.975766,949,2018,01/03/2018
Sea,Mar,Australia,-25.274398,133.775136,NT,Darwin,-12.462827,130.841782,Cattle,Feeder,Indonesia,-0.789275,113.921327,2199,2018,01/03/2018
Air,Mar,Australia,-25.274398,133.775136,VIC,Melbourne,-37.840935,144.946457,Cattle,Breeder,United Arab Emirates,23.424076,53.847818,48,2018,01/03/2018
Air,Mar,Australia,-25.274398,133.775136,VIC,Melbourne,-37.840935,144.946457,Sheep,Breeder,United Arab Emirates,23.424076,53.847818,62,2018,01/03/2018
Air,Mar,Australia,-25.274398,133.775136,NSW,Sydney,-33.865143,151.2099,Goats,Slaughter,Malaysia,4.210484,101.975766,700,2018,01/03/2018
Sea,Mar,Australia,-25.274398,133.775136,QLD,Townsville,-19.258965,146.816956,Cattle,Slaughter,Vietnam,14.058324,108.277199,2421,2018,01/03/2018
Sea,Mar,Australia,-25.274398,133.775136,NT,Darwin,-12.462827,130.841782,Cattle,Slaughter,Malaysia,4.210484,101.975766,2561,2018,01/03/2018
Air,Apr,Australia,-25.274398,133.775136,NSW,Sydney,-33.865143,151.2099,Cattle,Breeder,Indonesia,-0.789275,113.921327,350,2018,01/04/2018
Sea,Apr,Australia,-25.274398,133.775136,SA,Port Adelaide,-34.846111,138.503052,Cattle,Feeder,Turkey,38.963745,35.243322,2532,2018,01/04/2018
Sea,Apr,Australia,-25.274398,133.775136,SA,Port Adelaide,-34.846111,138.503052,Sheep,Slaughter,Turkey,38.963745,35.243322,37085,2018,01/04/2018
Sea,Apr,Australia,-25.274398,133.775136,WA,Fremantle,-32.056946,115.743889,Cattle,Slaughter,Vietnam,14.058324,108.277199,3351,2018,01/04/2018
Sea,Apr,Australia,-25.274398,133.775136,NT,Darwin,-12.462827,130.841782,Cattle,Feeder,Indonesia,-0.789275,113.921327,3047,2018,01/04/2018
Air,Apr,Australia,-25.274398,133.775136,VIC,Melbourne,-37.840935,144.946457,Goats,Breeder,Taiwan,23.69781,120.960515,36,2018,01/04/2018
Air,Apr,Australia,-25.274398,133.775136,NSW,Sydney,-33.865143,151.2099,Cattle,Breeder,Malaysia,4.210484,101.975766,110,2018,01/04/2018
Sea,Apr,Australia,-25.274398,133.775136,NT,Darwin,-12.462827,130.841782,Cattle,Feeder,Thailand,15.870032,100.992541,800,2018,01/04/2018
Sea,Apr,Australia,-25.274398,133.775136,NT,Darwin,-12.462827,130.841782,Cattle,Slaughter,Brunei Darussalam,4.535277,114.727669,700,2018,01/04/2018
Air,Apr,Australia,-25.274398,133.775136,NSW,Sydney,-33.865143,151.2099,Cattle,Breeder,Indonesia,-0.789275,113.921327,350,2018,01/04/2018
Sea,Apr,Australia,-25.274398,133.775136,QLD,Townsville,-19.258965,146.816956,Cattle,Productive,Indonesia,-0.789275,113.921327,238,2018,01/04/2018
Sea,Apr,Australia,-25.274398,133.775136,QLD,Townsville,-19.258965,146.816956,Cattle,Feeder,Indonesia,-0.789275,113.921327,5029,2018,01/04/2018
Sea,Apr,Australia,-25.274398,133.775136,QLD,Townsville,-19.258965,146.816956,Cattle,Feeder,Indonesia,-0.789275,113.921327,600,2018,01/04/2018
Air,Apr,Australia,-25.274398,133.775136,NSW,Sydney,-33.865143,151.2099,Goats,Breeder,Indonesia,-0.789275,113.921327,42,2018,01/04/2018
Sea,Apr,Australia,-25.274398,133.775136,WA,Fremantle,-32.056946,115.743889,Cattle,Feeder,Turkey,38.963745,35.243322,5572,2018,01/04/2018
Sea,Apr,Australia,-25.274398,133.775136,WA,Fremantle,-32.056946,115.743889,Sheep,Slaughter,Turkey,38.963745,35.243322,36751,2018,01/04/2018
Sea,Apr,Australia,-25.274398,133.775136,VIC,Portland,-38.35261,141.60574,Cattle,Slaughter,China,35.86166,104.195397,1909,2018,01/04/2018
Sea,Apr,Australia,-25.274398,133.775136,VIC,Portland,-38.35261,141.60574,Cattle,Feeder,Russia,61.52401,105.318756,15724,2018,01/04/2018
Sea,Apr,Australia,-25.274398,133.775136,QLD,Brisbane,-27.470125,153.021072,Cattle,Feeder,Japan,36.204824,138.252924,90,2018,01/04/2018
Sea,Apr,Australia,-25.274398,133.775136,QLD,Brisbane,-27.470125,153.021072,Cattle,Feeder,Japan,36.204824,138.252924,330,2018,01/04/2018
Sea,Apr,Australia,-25.274398,133.775136,QLD,Brisbane,-27.470125,153.021072,Cattle,Feeder,Japan,36.204824,138.252924,1079,2018,01/04/2018
Sea,Apr,Australia,-25.274398,133.775136,NT,Darwin,-12.462827,130.841782,Cattle,Feeder,Indonesia,-0.789275,113.921327,1920,2018,01/04/2018
Sea,Apr,Australia,-25.274398,133.775136,NT,Darwin,-12.462827,130.841782,Cattle,Feeder,Indonesia,-0.789275,113.921327,600,2018,01/04/2018
Sea,Apr,Australia,-25.274398,133.775136,QLD,Townsville,-19.258965,146.816956,Cattle,Slaughter,Vietnam,14.058324,108.277199,2381,2018,01/04/2018
Air,Apr,Australia,-25.274398,133.775136,SA,Adelaide,-34.92123,138.599503,Sheep,Slaughter,Malaysia,4.210484,101.975766,555,2018,01/04/2018
Air,Apr,Australia,-25.274398,133.775136,SA,Adelaide,-34.92123,138.599503,Goats,Slaughter,Malaysia,4.210484,101.975766,757,2018,01/04/2018
Air,Apr,Australia,-25.274398,133.775136,NSW,Sydney,-33.865143,151.2099,Cattle,Breeder,Indonesia,-0.789275,113.921327,350,2018,01/04/2018
Sea,Apr,Australia,-25.274398,133.775136,QLD,Townsville,-19.258965,146.816956,Cattle,Slaughter,Vietnam,14.058324,108.277199,1547,2018,01/04/2018
Sea,Apr,Australia,-25.274398,133.775136,NT,Darwin,-12.462827,130.841782,Cattle,Feeder,Vietnam,14.058324,108.277199,1500,2018,01/04/2018
Sea,Apr,Australia,-25.274398,133.775136,NT,Darwin,-12.462827,130.841782,Cattle,Slaughter,Vietnam,14.058324,108.277199,1516,2018,01/04/2018
Sea,Apr,Australia,-25.274398,133.775136,VIC,Portland,-38.35261,141.60574,Cattle,Breeder,China,35.86166,104.195397,4000,2018,01/04/2018
Air,Apr,Australia,-25.274398,133.775136,SA,Adelaide,-34.92123,138.599503,Cattle,Breeder,Malaysia,4.210484,101.975766,21,2018,01/04/2018
Air,Apr,Australia,-25.274398,133.775136,SA,Adelaide,-34.92123,138.599503,Sheep,Breeder,Malaysia,4.210484,101.975766,10,2018,01/04/2018
Air,Apr,Australia,-25.274398,133.775136,SA,Adelaide,-34.92123,138.599503,Sheep,Slaughter,Malaysia,4.210484,101.975766,1195,2018,01/04/2018
Air,Apr,Australia,-25.274398,133.775136,SA,Adelaide,-34.92123,138.599503,Goats,Slaughter,Malaysia,4.210484,101.975766,315,2018,01/04/2018
Air,Apr,Australia,-25.274398,133.775136,SA,Adelaide,-34.92123,138.599503,Cattle,Slaughter,Malaysia,4.210484,101.975766,135,2018,01/04/2018
Sea,Apr,Australia,-25.274398,133.775136,NT,Darwin,-12.462827,130.841782,Cattle,Feeder,Indonesia,-0.789275,113.921327,5336,2018,01/04/2018
Sea,Apr,Australia,-25.274398,133.775136,NT,Darwin,-12.462827,130.841782,Cattle,Feeder,Indonesia,-0.789275,113.921327,1968,2018,01/04/2018
